trade_date,factor_name,factor_used,factor_drop_reason,candidate_count,selected_count,active_factor_count,dropped_factor_count,weighting_method,rebalance_flag,score_non_null_ratio,score_std,message
2025-11-27,ep,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-11-27,size,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-11-28,bp,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-11-28,ep,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-11-28,size,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-12-01,bp,True,,1,1,3,0,equal,True,1.0,0.0,selected_count_below_min;score_no_dispersion;rebalance_day
2025-12-01,ep,True,,1,1,3,0,equal,True,1.0,0.0,selected_count_below_min;score_no_dispersion;rebalance_day
2025-12-01,size,True,,1,1,3,0,equal,True,1.0,0.0,selected_count_below_min;score_no_dispersion;rebalance_day
2025-12-02,bp,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-12-02,ep,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-12-02,size,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-12-03,bp,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-12-03,ep,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-12-03,size,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-12-04,bp,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-12-04,ep,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-12-04,size,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-12-05,bp,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-12-05,ep,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-12-05,size,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-12-08,bp,True,,1,1,3,0,equal,True,1.0,0.0,selected_count_below_min;score_no_dispersion;rebalance_day
2025-12-08,ep,True,,1,1,3,0,equal,True,1.0,0.0,selected_count_below_min;score_no_dispersion;rebalance_day
2025-12-08,size,True,,1,1,3,0,equal,True,1.0,0.0,selected_count_below_min;score_no_dispersion;rebalance_day
2025-12-09,bp,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-12-09,ep,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-12-09,size,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-12-10,bp,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-12-10,ep,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-12-10,size,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-12-11,bp,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-12-11,ep,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-12-11,size,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-12-12,bp,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-12-12,ep,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-12-12,size,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-12-15,bp,True,,1,1,3,0,equal,True,1.0,0.0,selected_count_below_min;score_no_dispersion;rebalance_day
